fecha,valor
2019-01-01,98.712465106443
2019-02-01,93.111975342496
2019-03-01,106.13833155689
2019-04-01,103.3963259656
2019-05-01,103.49684630527
2019-06-01,99.435886755814
2019-07-01,96.679458499684
2019-08-01,101.73074745197
2019-09-01,97.325861448381
2019-10-01,98.346789538497
2019-11-01,101.04099420397
2019-12-01,109.83079283137
2020-01-01,100.15409698968
2020-02-01,95.262613091138
2020-03-01,101.19623042366
2020-04-01,88.271386525117
2020-05-01,87.479420927801
2020-06-01,85.692579663912
2020-07-01,85.620038535057
2020-08-01,90.743544521965
2020-09-01,92.222111728534
2020-10-01,97.332536556818
2020-11-01,102.43486002281
2020-12-01,110.5455922857
2021-01-01,96.153381324396
2021-02-01,92.562601320509
2021-03-01,107.81467308662
2021-04-01,102.23379174269
2021-05-01,104.83811607821
2021-06-01,103.7848612272
2021-07-01,101.51594032047
2021-08-01,107.68606659619
2021-09-01,105.47968481812
2021-10-01,110.89492122891
2021-11-01,116.33481167646
2021-12-01,120.31862732443
2022-01-01,104.68113387616
2022-02-01,98.894102754795
2022-03-01,114.91088681767
2022-04-01,109.04200050969
2022-05-01,111.49684492984
2022-06-01,107.72035594215
2022-07-01,102.25203429934
2022-08-01,108.09906768769
2022-09-01,105.15872302291
2022-10-01,109.51564466058
2022-11-01,113.38837432126
2022-12-01,119.17035585196
